distance_taken,trans_amount,max_card_amount,remaining_amount,fuel_bought,empl_affidability,vehicle_max_capacity,fuel_consumed,delta_time,label
384.4447459665844,22.203311758023858,1445.353870881957,371.6965554147508,11.845451620665479,0.3536321132378365,30.696258739156004,5119.600677488511,0 days,0.0
724.2535206206645,39.64838185788147,1244.972161352993,1013.0930293319452,34.3404392679085,0.5676391782188548,34.14385611990835,10792.9804201205,0 days,1.0
8.166670759617416,19.652052424950043,746.1135546513369,80.70975030315243,8.719147839427267,0.8558926882413053,34.14385611990835,121.70146930122702,0 days,0.0
142.85101113436417,43.432379405207556,1405.676554564657,75.79966926443687,24.138374602615425,0.24061392470019372,47.74616320987329,1055.5760907013505,0 days,0.0
218.21230516094252,42.19560379774521,1365.9573048629081,489.03665257852396,18.771908297799463,0.6838722055226985,31.951115260907073,2967.2338390355853,0 days,0.0
42.60819491024651,38.973629246515955,864.5999247879786,685.0754984825696,21.798877366653464,0.8362591932974193,44.6853719663189,407.5977134391292,0 days,0.0
33.87817987898359,15.627432437595786,746.1135546513369,80.70975030315243,9.931790204902331,0.8558926882413053,34.14385611990835,504.8598614886146,0 days,0.0
477.27346879168607,53.71720893118688,1224.8660980280793,855.3025435630639,23.000376413359522,0.9605037063484321,44.6853719663189,4565.684488029568,0 days,0.0
246.4108031657302,14.850865480756955,1360.4017849844688,1116.0855957109864,6.893349181701902,0.9749767851960366,30.68645014855345,2034.3050313495946,0 days,0.0
742.0198173811101,14.705777786146136,717.8379618932188,624.1451325839971,10.141732923563632,0.580689054437327,31.61731587259957,9150.699894103,0 days,0.0
143.33429640964334,56.40346467656079,641.7592782277771,407.918795182592,24.089791909834897,0.6157862171834251,35.71665312852781,846.9613868299848,0 days,0.0
256.6521005142362,15.538387653975025,1365.9573048629081,489.03665257852396,6.400747558216619,0.6838722055226985,31.951115260907073,3489.935166322198,0 days,0.0
612.9894091708429,22.592824417001975,637.9497727481296,26.31323311620959,21.655339978987314,0.8945606307370993,36.76742603299461,5169.699471361155,0 days,0.0
578.6640291728139,24.808338046619525,987.6605981623893,723.8303626090834,9.963829797818496,0.012280099297604208,31.951115260907073,7868.628157921029,0 days,1.0
504.31944267313423,13.103251953419495,1324.166151206408,286.8816938440598,7.689618224184564,0.2819698198134464,31.61731587259957,6219.3431530587795,0 days,0.0
422.9411548811811,44.66613328597655,1445.353870881957,371.6965554147508,30.077662596035474,0.3536321132378365,30.696258739156004,5632.252347794274,0 days,0.0
30.749246622378717,30.918573617066567,746.1135546513369,80.70975030315243,13.109347940435025,0.8558926882413053,34.14385611990835,458.23183081579185,0 days,0.0
170.786788290336,59.48607916000298,1368.6693377119393,1182.7065206812508,33.16496177282602,0.6990502497669733,44.6853719663189,1633.7773646452479,0 days,0.0
237.0167733219983,42.17724446918015,1476.9932527826018,724.6778869575626,34.54025302931095,0.22304162731352795,36.174346830156345,3259.7320680371226,0 days,0.0
274.79992989769534,27.302106136804003,1365.9573048629081,489.03665257852396,11.479117049376336,0.6838722055226985,31.951115260907073,3736.707929260236,0 days,0.0
594.661282277542,50.75557516120206,987.6605981623893,723.8303626090834,27.335801013487576,0.012280099297604208,31.951115260907073,8086.157553016124,0 days,1.0
52.771855865803836,36.23656278836978,635.7336322108358,346.83114482441886,18.877226643905992,0.4997903613434752,43.84709098126132,300.22976577249545,0 days,0.0
140.68876353107387,39.08448092922599,641.7592782277771,407.918795182592,17.14357574452113,0.6157862171834251,35.71665312852781,831.3289509659695,0 days,0.0
54.30518634130836,28.368269046827514,635.7336322108358,346.83114482441886,20.980104234574718,0.4997903613434752,43.84709098126132,308.95319309866727,0 days,0.0
133.33458524055527,11.115584791401991,1259.319867414888,706.2201330829381,5.113046562028086,0.32471242680855605,43.40036461036194,1652.0423239778966,0 days,0.0
402.84417457729694,42.04174427870052,1224.8660980280793,855.3025435630639,35.91145623668922,0.9605037063484321,44.6853719663189,3853.680372422744,0 days,0.0
13.564704560537619,52.05422153072232,635.7336322108358,346.83114482441886,20.998384797832237,0.4997903613434752,43.84709098126132,77.17234890013236,0 days,0.0
132.68539320943148,56.739680108341815,1405.676554564657,75.79966926443687,24.78677856724715,0.24061392470019372,47.74616320987329,980.4587839104945,0 days,0.0
271.4386728492415,43.13814470919298,1365.9573048629081,489.03665257852396,34.52589907204501,0.6838722055226985,31.951115260907073,3691.0018191097893,0 days,1.0
496.39474493446835,45.331433002423864,1041.403570680322,471.0528637926168,20.9688272308782,0.40858428965792004,46.44733265051036,7180.301233029496,0 days,0.0
138.92701598163447,24.58865388270492,641.7592782277771,407.918795182592,13.407720512170393,0.6157862171834251,35.71665312852781,820.9187966268219,0 days,0.0
24.53415299313668,44.04380495282073,635.7336322108358,346.83114482441886,34.16893875397598,0.4997903613434752,43.84709098126132,139.57976056947973,0 days,0.0
202.73446448702325,48.78045103536195,1476.9932527826018,724.6778869575626,22.753709668120354,0.22304162731352795,36.174346830156345,2788.2416333753467,0 days,0.0
84.47335560440415,12.362710188382067,1259.319867414888,706.2201330829381,7.13343452057649,0.32471242680855605,43.40036461036194,1046.6418630630296,0 days,0.0
459.84022827767467,52.3405387809675,1224.8660980280793,855.3025435630639,32.293021335572426,0.9605037063484321,44.6853719663189,4398.914950237281,0 days,0.0
604.1047672595207,26.217255682896315,987.6605981623893,723.8303626090834,14.538567163399863,0.012280099297604208,31.951115260907073,8214.569322353718,0 days,1.0
26.958941948313512,40.31158968041555,864.5999247879786,685.0754984825696,20.510101380437817,0.8362591932974193,44.6853719663189,257.89412384208504,0 days,0.0
386.541651585654,50.94575519642165,1445.353870881957,371.6965554147508,35.64448230962888,0.3536321132378365,30.696258739156004,5147.524896874127,0 days,1.0
210.23151097806914,12.561053569947797,1360.4017849844688,1116.0855957109864,8.403978930801351,0.9749767851960366,30.68645014855345,1735.6179803661826,0 days,0.0
20.678449122173927,23.668000670249302,864.5999247879786,685.0754984825696,11.078234545128335,0.8362591932974193,44.6853719663189,197.8137913943536,0 days,0.0
239.32511232081274,22.590673367501704,1365.9573048629081,489.03665257852396,14.518442933778687,0.6838722055226985,31.951115260907073,3254.3241376124447,0 days,1.0
258.14878313074854,52.30470797634241,922.1472240317621,645.6687040845961,24.699108261839992,0.9921160883386869,35.71665312852781,1525.3994113455028,0 days,0.0
61.962830713467305,18.94552616970246,635.7336322108358,346.83114482441886,7.576422909922558,0.4997903613434752,43.84709098126132,352.5190813643505,0 days,0.0
146.42669218297317,24.106209094660283,1405.676554564657,75.79966926443687,14.712474816769246,0.24061392470019372,47.74616320987329,1081.9980487464036,0 days,0.0
235.5737832936447,39.125261699431434,1476.9932527826018,724.6778869575626,16.403640873574624,0.22304162731352795,36.174346830156345,3239.8863803106606,0 days,0.0
154.86046083119084,28.72465889873319,641.7592782277771,407.918795182592,16.536363264457812,0.6157862171834251,35.71665312852781,915.0694143421463,0 days,0.0
220.20790324569384,55.11016786846832,1365.9573048629081,489.03665257852396,24.13480642877457,0.6838722055226985,31.951115260907073,2994.3698255319537,0 days,0.0
46.75608232858558,24.018842559068045,635.7336322108358,346.83114482441886,10.742334156794492,0.4997903613434752,43.84709098126132,266.004812899656,0 days,0.0
264.26393036267956,35.43707131227421,922.1472240317621,645.6687040845961,17.70501495807115,0.9921160883386869,35.71665312852781,1561.5337749274306,0 days,0.0
200.73148103407985,58.127615803238015,641.7592782277771,407.918795182592,24.090595620047022,0.6157862171834251,35.71665312852781,1186.1209620841512,0 days,0.0
147.72286032252674,46.10846009250064,1405.676554564657,75.79966926443687,34.594887078477946,0.24061392470019372,47.74616320987329,1091.5758885305036,0 days,0.0
670.7247256511027,32.74529621222949,637.9497727481296,26.31323311620959,27.994584570774563,0.8945606307370993,36.76742603299461,5656.615282012105,0 days,1.0
503.8106624574737,37.277868594639784,1041.403570680322,471.0528637926168,14.852114266063756,0.40858428965792004,46.44733265051036,7287.571751659805,0 days,0.0
703.7072728196163,24.238661041885017,1244.972161352993,1013.0930293319452,12.965403492704286,0.5676391782188548,34.14385611990835,10486.795853653197,0 days,0.0
239.09792988545345,31.568536658330334,1360.4017849844688,1116.0855957109864,13.880874277710102,0.9749767851960366,30.68645014855345,1973.9318061639954,0 days,1.0
645.0467543763656,56.088228906597614,637.9497727481296,26.31323311620959,24.658883661519912,0.8945606307370993,36.76742603299461,5440.057878998901,0 days,1.0
260.7527306087664,24.79974762341321,1476.9932527826018,724.6778869575626,13.783957168325056,0.22304162731352795,36.174346830156345,3586.1767328968654,0 days,1.0
109.89165354512534,33.719088614333415,1405.676554564657,75.79966926443687,19.601266396895618,0.24061392470019372,47.74616320987329,812.0278682575313,0 days,0.0
427.4547359211906,53.06850962489182,1445.353870881957,371.6965554147508,28.704701574485497,0.3536321132378365,30.696258739156004,5692.359119424704,0 days,0.0
13.733636263526622,37.44772405268826,635.7336322108358,346.83114482441886,16.807777264257556,0.4997903613434752,43.84709098126132,78.13343553974025,0 days,0.0
713.7506114188524,23.40423106852038,717.8379618932188,624.1451325839971,12.573827111823885,0.580689054437327,31.61731587259957,8802.079798054614,0 days,0.0
160.09559724411866,44.73842809029651,1405.676554564657,75.79966926443687,20.419356831473383,0.24061392470019372,47.74616320987329,1183.002369640153,0 days,1.0
26.139509028385167,42.60446449941606,746.1135546513369,80.70975030315243,21.680580588815875,0.8558926882413053,34.14385611990835,389.5365381077508,0 days,0.0
513.660555566494,17.422591916376675,1324.166151206408,286.8816938440598,9.600351795157433,0.2819698198134464,31.61731587259957,6334.539160984495,0 days,0.0
719.5984809780795,55.436271691238886,717.8379618932188,624.1451325839971,24.19297848750605,0.580689054437327,31.61731587259957,8874.196604240753,0 days,0.0
196.66224232553174,21.320704878788778,641.7592782277771,407.918795182592,10.89449212524736,0.6157862171834251,35.71665312852781,1162.0758581120758,0 days,0.0
60.47021206655868,31.716515744975197,635.7336322108358,346.83114482441886,23.01734592457218,0.4997903613434752,43.84709098126132,344.02727186861085,0 days,0.0
238.31565250568943,13.589205595843614,922.1472240317621,645.6687040845961,7.868317745990582,0.9921160883386869,35.71665312852781,1408.2055767912616,0 days,1.0
54.60103657258895,14.310787051105418,864.5999247879786,685.0754984825696,6.111376984842667,0.8362591932974193,44.6853719663189,522.3234099748622,0 days,0.0
704.9667847189194,43.130508117940465,717.8379618932188,624.1451325839971,30.08110101744619,0.580689054437327,31.61731587259957,8693.75632721177,0 days,0.0
725.705611064393,54.64908304696728,717.8379618932188,624.1451325839971,27.189848498285485,0.580689054437327,31.61731587259957,8949.510650206994,0 days,0.0
146.44849251407842,27.198256400726613,1405.676554564657,75.79966926443687,18.285108213281024,0.24061392470019372,47.74616320987329,1082.1591390187184,0 days,0.0
228.34873787870458,37.38861169498759,922.1472240317621,645.6687040845961,28.617851816388622,0.9921160883386869,35.71665312852781,1349.3111457559885,0 days,0.0
42.31393181101074,42.37684345691989,864.5999247879786,685.0754984825696,17.715769771703794,0.8362591932974193,44.6853719663189,404.78273930913696,0 days,0.0
227.79293309529425,53.903211420365146,922.1472240317621,645.6687040845961,24.612449342790438,0.9921160883386869,35.71665312852781,1346.0268990547063,0 days,0.0
701.2657675553629,17.459539478061856,1244.972161352993,1013.0930293319452,8.185328366933044,0.5676391782188548,34.14385611990835,10450.412021524737,0 days,0.0
195.94837001838067,51.77274010088667,1360.4017849844688,1116.0855957109864,40.73007460211724,0.9749767851960366,30.68645014855345,1617.699994853887,0 days,1.0
53.90328943748575,40.61680230028842,635.7336322108358,346.83114482441886,17.262319821449573,0.4997903613434752,43.84709098126132,306.6667202938035,0 days,0.0
140.91060779759252,59.495086122584006,641.7592782277771,407.918795182592,27.15499984132992,0.6157862171834251,35.71665312852781,832.6398272345069,0 days,0.0
692.8897146897853,45.66184343186863,717.8379618932188,624.1451325839971,26.880694189186983,0.580689054437327,31.61731587259957,8544.820084744932,0 days,0.0
599.0423097943436,20.96457412700994,987.6605981623893,723.8303626090834,13.932737253486938,0.012280099297604208,31.951115260907073,8145.73042214471,0 days,1.0
232.79728326465212,29.983734556387518,1476.9932527826018,724.6778869575626,23.724278798161095,0.22304162731352795,36.174346830156345,3201.7007023328515,0 days,0.0
737.0373373183832,35.44190672392577,1244.972161352993,1013.0930293319452,31.765081924310735,0.5676391782188548,34.14385611990835,10983.48758285358,0 days,0.0
224.53781690095386,35.031925761147306,1476.9932527826018,724.6778869575626,14.36692000631689,0.22304162731352795,36.174346830156345,3088.106854128513,0 days,0.0
154.8819774702039,58.38832192585745,1405.676554564657,75.79966926443687,30.00210211198644,0.24061392470019372,47.74616320987329,1144.4771094011771,0 days,0.0
511.9611325828772,35.97444957932538,1041.403570680322,471.0528637926168,17.32381202640979,0.40858428965792004,46.44733265051036,7405.467501541143,0 days,0.0
197.02800731583193,46.47447482538897,1360.4017849844688,1116.0855957109864,29.330363572408302,0.9749767851960366,30.68645014855345,1626.6132062797697,0 days,0.0
760.7851725674382,54.541337007764604,717.8379618932188,624.1451325839971,23.471589252256344,0.580689054437327,31.61731587259957,9382.117074202573,0 days,0.0
13.832724738803996,38.150213522830235,635.7336322108358,346.83114482441886,15.42880013227754,0.4997903613434752,43.84709098126132,78.69716992495746,0 days,0.0
52.70263561600035,37.11338989183234,635.7336322108358,346.83114482441886,15.534489593272816,0.4997903613434752,43.84709098126132,299.83595776547634,0 days,0.0
726.1689492510386,48.93653512656874,717.8379618932188,624.1451325839971,29.30725641261695,0.580689054437327,31.61731587259957,8955.22460635231,0 days,0.0
32.18455532576481,57.23373166086432,864.5999247879786,685.0754984825696,29.115810168003463,0.8362591932974193,44.6853719663189,307.88328833151667,0 days,1.0
513.5678515954702,51.592982530402004,1324.166151206408,286.8816938440598,38.078003156833546,0.2819698198134464,31.61731587259957,6333.395921682847,0 days,1.0
566.3498355168799,49.64141346876368,997.9242873758894,983.2659352396103,23.59133618946846,0.5532943241933614,31.61731587259957,6984.311279152498,0 days,0.0
45.488935585688075,53.88359227430614,864.5999247879786,685.0754984825696,32.712801786355875,0.8362591932974193,44.6853719663189,435.1554007524377,0 days,1.0
213.32316101707664,50.9898982394951,922.1472240317621,645.6687040845961,30.717655823343573,0.9921160883386869,35.71665312852781,1260.5251138332844,0 days,0.0
5.182464056245626,18.027294357887037,746.1135546513369,80.70975030315243,9.153041204394375,0.8558926882413053,34.14385611990835,77.23018458937318,0 days,0.0
141.37500327199535,54.38058336298364,641.7592782277771,407.918795182592,23.631546568826913,0.6157862171834251,35.71665312852781,835.3839369478841,0 days,0.0
145.80255518302127,22.91475247013065,1405.676554564657,75.79966926443687,15.719796646102738,0.24061392470019372,47.74616320987329,1077.3860821299993,0 days,0.0
246.44360103248664,50.67669410207028,1360.4017849844688,1116.0855957109864,36.77285830876444,0.9749767851960366,30.68645014855345,2034.5758022107054,0 days,1.0
245.38760548983893,48.479051253625016,1365.9573048629081,489.03665257852396,33.089759957206375,0.6838722055226985,31.951115260907073,3336.761445017217,0 days,1.0
740.1093652891157,23.892535199333473,1244.972161352993,1013.0930293319452,11.351122916461458,0.5676391782188548,34.14385611990835,11029.267598820592,0 days,0.0
530.7919496153014,30.642957956977664,1324.166151206408,286.8816938440598,12.799331329332825,0.2819698198134464,31.61731587259957,6545.806086794567,0 days,0.0
254.83569643080918,53.006271044626445,1360.4017849844688,1116.0855957109864,24.65400938341574,0.9749767851960366,30.68645014855345,2103.858811206423,0 days,0.0
175.54408113268164,53.900898119095494,1405.676554564657,75.79966926443687,42.000870093759964,0.24061392470019372,47.74616320987329,1297.1566209881805,0 days,0.0
157.70468992170927,16.664593713470996,1405.676554564657,75.79966926443687,7.901909410659432,0.24061392470019372,47.74616320987329,1165.3351190930475,0 days,1.0
28.777099395601194,59.1497917499033,746.1135546513369,80.70975030315243,39.6806459473488,0.8558926882413053,34.14385611990835,428.8424722580815,0 days,1.0
106.01042937174698,31.2639941097354,1259.319867414888,706.2201330829381,18.363691067592008,0.32471242680855605,43.40036461036194,1313.4905380267878,0 days,0.0
445.97275714745314,45.31435485016585,1224.8660980280793,855.3025435630639,19.98196840769201,0.9605037063484321,44.6853719663189,4266.256208514756,0 days,0.0
79.76975882272507,12.873040388843117,1259.319867414888,706.2201330829381,11.965472083092664,0.32471242680855605,43.40036461036194,988.3633530707358,0 days,0.0
503.9272057990812,49.499867804257306,1324.166151206408,286.8816938440598,23.669910350816945,0.2819698198134464,31.61731587259957,6214.506028985021,0 days,1.0
505.38574609537386,39.7519599807509,1041.403570680322,471.0528637926168,17.647907758334256,0.40858428965792004,46.44733265051036,7310.355181788244,0 days,1.0
254.90708019242743,37.681334518921496,1360.4017849844688,1116.0855957109864,15.367154157050429,0.9749767851960366,30.68645014855345,2104.4481374191987,0 days,0.0
636.9021989465863,28.95657777006068,987.6605981623893,723.8303626090834,21.911179566709333,0.012280099297604208,31.951115260907073,8660.546230317466,0 days,1.0
191.76661775382667,20.84945288266288,922.1472240317621,645.6687040845961,9.138984212247161,0.9921160883386869,35.71665312852781,1133.1476456708606,0 days,0.0
178.8173474937673,22.51028868335407,1368.6693377119393,1182.7065206812508,15.295974453068613,0.6990502497669733,44.6853719663189,1710.5991491834377,0 days,0.0
192.4761597655303,11.522861180406727,1368.6693377119393,1182.7065206812508,10.500828936809572,0.6990502497669733,44.6853719663189,1841.2618224553833,0 days,0.0
61.65719607087271,22.468422442264938,864.5999247879786,685.0754984825696,13.006970573028413,0.8362591932974193,44.6853719663189,589.8239103650021,0 days,0.0
458.9866529743243,42.11202967870331,1224.8660980280793,855.3025435630639,24.979101485472167,0.9605037063484321,44.6853719663189,4390.74949421112,0 days,0.0
143.85345668807122,46.47333934204826,1041.403570680322,471.0528637926168,24.578195792506975,0.40858428965792004,46.44733265051036,2080.826122704568,0 days,0.0
199.50496471177863,20.498369203894487,641.7592782277771,407.918795182592,9.142828880501291,0.6157862171834251,35.71665312852781,1178.8734854415968,0 days,0.0
601.0172608024204,19.684061271770886,987.6605981623893,723.8303626090834,9.030001467758648,0.012280099297604208,31.951115260907073,8172.585651309174,0 days,1.0
599.2695415635727,42.299720840467835,997.9242873758894,983.2659352396103,25.799470292349397,0.5532943241933614,31.61731587259957,7390.282041090591,0 days,0.0
671.8828919324056,38.319010861639256,637.9497727481296,26.31323311620959,21.092313152230673,0.8945606307370993,36.76742603299461,5666.382778028551,0 days,1.0
749.8423996839479,51.66546484523817,717.8379618932188,624.1451325839971,45.462255590471244,0.580689054437327,31.61731587259957,9247.16915459099,0 days,1.0
2.0261108532006094,21.403764572875673,635.7336322108358,346.83114482441886,9.454243616469366,0.4997903613434752,43.84709098126132,11.526954603082427,0 days,0.0
612.0016212039226,48.353476888557495,987.6605981623893,723.8303626090834,21.07641339399918,0.012280099297604208,31.951115260907073,8321.950123947234,0 days,1.0
161.17344278628036,25.460771289029346,1368.6693377119393,1182.7065206812508,23.44180535625176,0.6990502497669733,44.6853719663189,1541.814359542417,0 days,0.0
42.91688366302631,30.188009768197745,864.5999247879786,685.0754984825696,14.3829051858753,0.8362591932974193,44.6853719663189,410.5506859849614,0 days,0.0
192.8005214418645,39.021160174664786,922.1472240317621,645.6687040845961,16.585007417245478,0.9921160883386869,35.71665312852781,1139.2569755619181,0 days,0.0
503.34857337717256,23.807870433618685,1041.403570680322,471.0528637926168,10.788472535838041,0.40858428965792004,46.44733265051036,7280.887678496432,0 days,0.0
262.5610013244422,37.08149828407027,1365.9573048629081,489.03665257852396,18.69974281846687,0.6838722055226985,31.951115260907073,3570.28393685838,0 days,0.0
427.3368516471049,54.17757494350399,1445.353870881957,371.6965554147508,36.661009016645515,0.3536321132378365,30.696258739156004,5690.789269879856,0 days,1.0
191.3486875208068,27.845703276086965,1405.676554564657,75.79966926443687,19.21215968360455,0.24061392470019372,47.74616320987329,1413.942386057487,0 days,0.0
211.3170121771255,40.38315857689576,1360.4017849844688,1116.0855957109864,16.516218128100235,0.9749767851960366,30.68645014855345,1744.5796026749706,0 days,0.0
460.54033471774204,55.34702453838595,1224.8660980280793,855.3025435630639,22.68688883647844,0.9605037063484321,44.6853719663189,4405.612295307556,0 days,1.0
466.8757253397985,51.8269720044612,1224.8660980280793,855.3025435630639,24.556807638863372,0.9605037063484321,44.6853719663189,4466.217790018925,0 days,0.0
381.5797846318773,52.739929259122086,1445.353870881957,371.6965554147508,35.27149576802009,0.3536321132378365,30.696258739156004,5081.448360038399,0 days,1.0
82.3113703391232,20.406049296402685,1259.319867414888,706.2201330829381,12.823347491207542,0.32471242680855605,43.40036461036194,1019.8544308629231,0 days,0.0
623.9458769239925,14.000093410458266,997.9242873758894,983.2659352396103,9.464195612413524,0.5532943241933614,31.61731587259957,7694.594316962688,0 days,0.0
41.2348407430021,59.76972165508727,746.1135546513369,80.70975030315243,24.935255947476286,0.8558926882413053,34.14385611990835,614.4903905812104,0 days,0.0
